entity_key,entity_label,nearest_cluster_id,euclidean_distance,cosine_similarity
conversion and 'brainwashing' in new religious movements,conversion and 'brainwashing' in new religious movements,48,0.6589976930070854,0.7536699320988235
anticult,anticult,47,0.6427151581995996,0.7661503248946113
pseudoscience,pseudoscience,35,0.7891603975677308,0.6166664777280344
minority religions,minority religions,39,0.7001024710983362,0.71404386660545
annual review of sociology,annual review of sociology,34,0.778920850121974,0.6296233784749525
bird,bird,25,0.7893775716570858,0.6139151691048716
n.y.,n.y.,35,0.7716380113531452,0.637017778651785
calif.,calif.,35,0.8309350955875455,0.5663028513400886
j,j,25,0.7808862136944484,0.6247229219557808
charisma and control in rajneeshpuram,charisma and control in rajneeshpuram,20,0.7204308746659408,0.6935468009819854
john,john,35,0.8308940074814685,0.5663538646509236
richard,richard,35,0.8451340989256485,0.5485930177860745
snapping,snapping,49,0.6979867016673096,0.7161123198773335
b,b,25,0.8028948495287582,0.5964695400602081
delgado,delgado,25,0.893789300231578,0.47146548707956903
harvard university press,harvard university press,34,0.8054322077852041,0.5989948684196438
american journal of psychiatry,american journal of psychiatry,34,0.7979355917707766,0.6077595196746226
william,william,35,0.8715717223129857,0.5148193495275134
coercive persuasion,coercive persuasion,43,0.6224580684044158,0.7885969968285935
bridge publications,bridge publications,35,0.8194898689677639,0.5803597224301138
shapiro,shapiro,25,0.8340117674736393,0.5551827025148834
robert,robert,35,0.88255284299779,0.5004858606309616
beverly hills,beverly hills,37,0.782863459693778,0.6347583473795493
margaret,margaret,35,0.8659316767244605,0.5221115267697389
cult observer,cult observer,35,0.7348799978925228,0.6782263220910574
richard ofshe,richard ofshe,20,0.8563949389641012,0.5378051607666772
janja lalich,janja lalich,25,0.8873284110888467,0.48079356331485074
alienation and charisma,alienation and charisma,54,0.6930062594692209,0.7210094544887128
exit cost analysis,exit cost analysis,44,0.8103945936343431,0.6013498703530832
marxism,marxism,24,0.7459622949566475,0.6663462122455623
road to damascus,road to damascus,24,0.8314156824665792,0.5617763626174563
chinese communists,chinese communists,36,0.7490157931046314,0.6627719085962174
brahma kumaris world spiritual university,brahma kumaris world spiritual university,5,0.7983536014600701,0.6118844655370692
brahma kumaris,brahma kumaris,25,0.8398642617196703,0.547242481963973
sathya sai movement,sathya sai movement,23,0.6622891379028694,0.7520359436737901
sathya sai organisation,sathya sai organisation,23,0.6737161101359981,0.740930628771611
brahma baba,brahma baba,23,0.7646296652646156,0.6458077960988811
sathya sai baba,sathya sai baba,23,0.5723872787868973,0.8327809925276972
babb,babb,25,0.8154612926663888,0.5799850459808376
bhagavad gita,bhagavad gita,25,0.8011494241998803,0.5987388875033722
morris,morris,25,0.8404857874682836,0.5463956648312489
bhagavan sri sathya sai baba,bhagavan sri sathya sai baba,23,0.605598936064572,0.8043214585354268
sri sathya sai books and publications trust,sri sathya sai books and publications trust,23,0.7720444876267708,0.6375186187109172
bks,bks,25,0.8503269574555977,0.532909046089844
lvep,lvep,35,0.8971620170389054,0.48113780677192636
ssehv,ssehv,25,0.8834860889594498,0.48630818494344363
living values,living values,35,0.7067193825425088,0.7084364063268491
bkwsu,bkwsu,25,0.8634884020685638,0.5146254931102396
united nations,united nations,36,0.7645680384820839,0.6454585252292946
sathya sai,sathya sai,23,0.6906897932006666,0.7240838354294438
kali yuga,kali yuga,25,0.7445391372845263,0.6696633858468422
baba,baba,25,0.7723434849911309,0.635478050144133
woodhead,woodhead,35,0.8628774855475894,0.5260413579715599
department of sociology,department of sociology,34,0.7600366574645322,0.6508151181195458
amish,amish,25,0.8124394826785666,0.5839726365543727
hutterites,hutterites,25,0.8811159701035914,0.4896984716387809
plymouth brethren christian church,plymouth brethren christian church,32,0.7731161153466848,0.6387682359833131
discordianism,discordianism,35,0.8040670756621167,0.5989929123221283
society of friends,society of friends,37,0.7555548108271161,0.6623822619989768
nazi new religions,nazi new religions,39,0.6916531360226263,0.7222930583697267
conscientious objection,conscientious objection,35,0.6706359530138771,0.7454205748758933
new versus original member states,new versus original member states,35,0.7919118644433135,0.6134288850547605
legal cases,legal cases,24,0.7889177940430471,0.6151976430507684
the church of jesus christ of latter-day saints,the church of jesus christ of latter-day saints,32,0.5134317678211235,0.8725704731748576
exclusive brethren,exclusive brethren,35,0.8215702138235536,0.5778187561386752
ecclesiae,ecclesiae,32,0.7276683722768101,0.6864996357692512
carole cusack,carole cusack,35,0.8468956505870643,0.5463753960778595
church of the flying spaghetti monster,church of the flying spaghetti monster,32,0.7286432565965484,0.6855065598953332
aumists,aumists,25,0.8781584253625719,0.49391547325238383
free exercise clause,free exercise clause,35,0.7928273805839658,0.612349490172436
alamo foundation,alamo foundation,35,0.8241501883476087,0.5746593803690058
international society for krishna consciousness (iskcon),international society for krishna consciousness (iskcon),5,0.5355943261694364,0.8551638221957203
harmony society,harmony society,34,0.7174108891990971,0.6967379659506687
landmark forum,landmark forum,35,0.7429565557722616,0.6693446003827161
amway,amway,25,0.8676889692888371,0.5087315949571783
sikh dharma,sikh dharma,25,0.8085867805423155,0.5890343130267058
aids,aids,36,0.8171675765213952,0.5842681892882388
jesus fellowship,jesus fellowship,32,0.708003468790811,0.7062568948687596
food for life,food for life,35,0.7551615937629323,0.6557384450756766
televangelism,televangelism,39,0.7322500537401772,0.6817406967963142
swedenborgianism,swedenborgianism,34,0.8406611515281069,0.5567084098508565
misa,misa,25,0.802750074009878,0.5966570286888938
rastafari,rastafari,35,0.7589586833368458,0.6514596583106185
reggae,reggae,35,0.7977325008386927,0.6065436789947369
bob marley,bob marley,35,0.8383955315287964,0.5570356656545588
goetheanum,goetheanum,35,0.8454270372975156,0.5482251137272625
watchtower,watchtower,35,0.7776629776143236,0.6300718620036716
awake!,awake!,49,0.7673844540336447,0.645264857939803
plain truth,plain truth,35,0.7398645760697393,0.672756028141351
radio church of god,radio church of god,32,0.6184280491039383,0.7894049755341211
wcg,wcg,35,0.9132852072532943,0.45941564460826934
the world tomorrow,the world tomorrow,35,0.6576608427516184,0.7582459140972553
findhorn community,findhorn community,35,0.8210630531848534,0.5784392153470315
sri aurobindo ashram,sri aurobindo ashram,25,0.8339774552054331,0.5552296828786351
holy order of mans,holy order of mans,28,0.6466714570950826,0.7631017402973609
gaia,gaia,25,0.8364577069082191,0.5518713987655608
religious studies review,religious studies review,39,0.6997255273497588,0.7144136510117045
bibliography,bibliography,21,0.8073963971922533,0.5958483665258594
amnesty international,amnesty international,2,0.7111310138627975,0.7147964307212903
"barker, eileen","barker, eileen",35,0.8849568448416754,0.49732362116143525
gerhard besier,gerhard besier,25,0.91049786104961,0.447029925715397
zurich,zurich,35,0.8508974581440717,0.5413194713088194
stuart a. wright,stuart a. wright,35,0.8976671031653259,0.48046298885198135
abingdon,abingdon,35,0.8744368575438796,0.511096540380134
caesar's things to caesar,caesar's things to caesar,34,0.8311897724100263,0.5682551962806832
reactions to the law by minority religions,reactions to the law by minority religions,39,0.7540116718468108,0.65905077432275
george rapp,george rapp,35,0.8931794632541669,0.4864439400256966
oneida community,oneida community,35,0.8012591963333507,0.6023472070622132
herbert w. armstrong,herbert w. armstrong,35,0.8760785825191234,0.5089584594010916
christ the savior brotherhood,christ the savior brotherhood,32,0.6822136233104126,0.7313472961569139
render unto caesar,render unto caesar,35,0.8109467488748737,0.5907250241611672
the european court of human rights,the european court of human rights,36,0.7195896329093862,0.6945556227213576
erhard seminar training,erhard seminar training,43,0.868408433894254,0.5236391815431558
human potential,human potential,35,0.7736441517900366,0.6347112899746079
mans,mans,35,0.8752014099435591,0.5101013141989871
the christian science monitor,the christian science monitor,14,0.6858615622522248,0.7318383593674248
jesus fellowship church,jesus fellowship church,32,0.7091138603606026,0.7051557447114956
satan's power,satan's power,15,0.6554875145238688,0.7557137802096436
new religious movements: a practical introduction,new religious movements: a practical introduction,39,0.6377486885933036,0.7725653975472918
"cults, religion and violence","cults, religion and violence",39,0.6877120998078119,0.7261064509529174
religion and the social order,religion and the social order,39,0.7127518340877668,0.7015063351870509
douglas e. cowan,douglas e. cowan,35,0.906345020723968,0.4688131377676524
university of waterloo,university of waterloo,36,0.8457908711629978,0.549259990727313
lorne l. dawson,lorne l. dawson,35,0.8817569283914509,0.5015309356070701
why waco? cults and the battle for religious freedom in america,why waco? cults and the battle for religious freedom in america,58,0.7506759140994106,0.6649650046652336
divine disenchantment,divine disenchantment,32,0.7820506061939301,0.6290443126926781
the cult experience,the cult experience,52,0.6927319227472266,0.722732064792736
hare krishna in america,hare krishna in america,5,0.7044141869328138,0.7098672750866302
social science and the cults,social science and the cults,52,0.7223353260566824,0.695524208257822
understanding new religious movements,understanding new religious movements,57,0.5742553025992421,0.8248640492549832
new religions studies (nrs),new religions studies (nrs),13,0.5196464141249896,0.855036558567277
father divine's peace mission,father divine's peace mission,32,0.76792362193285,0.644367602277934
nrs,nrs,9,0.7080266577575177,0.7129024090687212
new religions scavenger hunt,new religions scavenger hunt,39,0.6968539851111227,0.7172272255717209
rochford,rochford,25,0.9188546124685432,0.43463818041303215
amana,amana,25,0.7769492361680744,0.6296940545613592
bruderhof,bruderhof,35,0.8735108109934917,0.512301393039663
oneida,oneida,25,0.8269899818401439,0.5646370593268208
process,process,35,0.7589423651706506,0.6514782427856796
shiloh,shiloh,24,0.8512615707957756,0.5358701088569586
the international society for krishna consciousness,the international society for krishna consciousness,5,0.5176846864064838,0.8682570869133573
the theosophical society,the theosophical society,34,0.5123662077203174,0.8806110027528409
the nation of islam,the nation of islam,24,0.649464773892493,0.7708089613193064
the hare krishna movement,the hare krishna movement,5,0.6361305001762827,0.7734010298512162
the divine light mission,the divine light mission,32,0.7544691824727802,0.658701573596048
international cultic studies association,international cultic studies association,52,0.7533968296984439,0.6657527222557972
cowan,cowan,25,0.9049618881258741,0.45517612465697255
church of england,church of england,32,0.6836854568600327,0.7299404997828498
southern baptist convention,southern baptist convention,32,0.851197140537123,0.5500128073436348
united church of canada,united church of canada,32,0.7275271218853401,0.6866435107657811
christian denominations,christian denominations,42,0.7545696788291723,0.6588080010334701
orthodox,orthodox,24,0.7255687128299304,0.6896269619424801
hasidic,hasidic,24,0.8418541190328762,0.54822646819349
eastern orthodox,eastern orthodox,2,0.70048937182182,0.7236982348824371
wiccan covens,wiccan covens,16,0.6794037123643711,0.7349108496813216
elan vital,elan vital,35,0.8216643155346451,0.5777040517622621
margaret singer,margaret singer,35,0.8926444318854048,0.48715462424277284
rambo,rambo,25,0.8092872704123971,0.5881157189302739
jesus people,jesus people,32,0.7343486001550672,0.6796649105295054
stark and bainbridge,stark and bainbridge,35,0.8405541391348262,0.554338436224804
asian religions,asian religions,39,0.7932686985288246,0.6164386203018373
shamanism,shamanism,31,0.7463555729969233,0.6681143491103113
taoism,taoism,34,0.7282096081469943,0.6853547479335915
orthodox christianity,orthodox christianity,32,0.7317557431230592,0.6823254540797596
second vatican council,second vatican council,32,0.7899910526673953,0.6203089612672607
ontario consultants on religious tolerance,ontario consultants on religious tolerance,32,0.7779023236659061,0.6335728185637407
american family foundation,american family foundation,36,0.6649769011403555,0.7501690091278369
benjamin zablocki,benjamin zablocki,25,0.8644138440832378,0.5133302836754421
james chancellor,james chancellor,35,0.871969640714351,0.5143032315870434
druids,druids,35,0.7987715577324581,0.6053091044213292
free daist communion,free daist communion,32,0.7781273539986374,0.6333276545926008
miguel leatham,miguel leatham,25,0.8754810450817107,0.4977212292146785
nueva jerusale ´n,nueva jerusale ´n,24,0.7476816799769579,0.6643534909226796
burke rochford,burke rochford,25,0.8889153978204557,0.4785079903449803
the road to total freedom,the road to total freedom,35,0.7375313552923057,0.6753214910787744
jesus freaks,jesus freaks,35,0.7386274860396794,0.6741173057456902
divine principle,divine principle,35,0.7873108517938724,0.6188360220784344
nrs scholars,nrs scholars,9,0.7537688862701074,0.6716541037796555
psychology today,psychology today,35,0.7525365659109625,0.6586831804670136
love israel,love israel,24,0.7548269831319491,0.6560250759895725
robert balch,robert balch,35,0.9294337588184086,0.4372718464807381
flirty fishing,flirty fishing,35,0.776282050657414,0.6316686200127409
eugene gallagher,eugene gallagher,35,0.9092232839065253,0.46492375622669974
nichiren shoshu,nichiren shoshu,25,0.7671595348555922,0.6419465091099512
anti-cult movement (acm),anti-cult movement (acm),47,0.5585088888215074,0.832885967004974
hassan,hassan,24,0.8098888747226763,0.5891864990678586
